"","UniID","mom","ID","temp","active","instar","time","duration","Mo","fw","time.per","mgain","Jdate","rgrlog","gr"
"260","1 26","1",26,29,"y",4,6,6,9.94,20.71,"current",10.77,123,0.0531322857493566,1.795
"261","5 26","5",26,29,"y",4,0,0,15.04,15.04,"current",0,123,NA,NA
"262","5 26","5",26,29,"y",4,6,6,15.04,21.25,"current",6.21,123,0.0250185163551178,1.035
"263","5 27","5",27,29,"y",5,0,0,52.49,52.49,"current",0,129,NA,NA
"264","5 27","5",27,29,"y",5,6,6,52.49,88.05,"current",35.56,129,0.0374421312558592,5.92666666666667
"265","5 27","5",27,29,"y",5,24,-6.16666666666667,52.49,141.16,"current",88.67,130,0.0179014615383246,3.69458333333333
"266","5 28","5",28,29,"y",5,0,0,65.15,65.15,"current",0,129,NA,NA
"267","5 28","5",28,29,"y",5,6,6,65.15,99.3,"current",34.15,129,0.0305058047411296,5.69166666666667
"268","5 28","5",28,29,"y",5,24,-6.16666666666667,65.15,215.83,"current",150.68,130,0.0216748912784393,6.27833333333333
"269","5 29","5",29,29,"y",5,0,0,42.01,42.01,"current",0,129,NA,NA
"270","5 29","5",29,29,"y",5,6,6,42.01,67.25,"current",25.24,129,0.0340566011894089,4.20666666666667
"271","5 29","5",29,29,"y",5,24,-6.16666666666667,42.01,178.05,"current",136.04,130,0.0261328873530117,5.66833333333333
"272","5 30","5",30,29,"y",5,0,0,67.58,67.58,"current",0,129,NA,NA
"273","5 30","5",30,29,"y",5,6,6,67.58,97.84,"current",30.26,129,0.0267830427648919,5.04333333333333
"274","5 30","5",30,29,"y",5,24,-6.16666666666667,67.58,220.1,"current",152.52,130,0.0213667439631029,6.355
"275","5 31","5",31,29,"y",5,0,0,56.33,56.33,"current",0,129,NA,NA
"276","5 31","5",31,29,"y",5,6,6,56.33,91.23,"current",34.9,129,0.034899653938074,5.81666666666667
"277","5 31","5",31,29,"y",5,24,-6.16666666666667,56.33,206.84,"current",150.51,130,0.0235372824110284,6.27125
"278","4 23","4",23,29,"y",5,0,0,55.12,55.12,"current",0,129,NA,NA
"279","4 23","4",23,29,"y",5,6,6,55.12,89.11,"current",33.99,129,0.0347695391280571,5.665
"280","4 23","4",23,29,"y",5,24,-6.16666666666667,55.12,185,"current",129.88,130,0.0219109383126435,5.41166666666667
"281","4 24","4",24,29,"y",5,0,0,46.43,46.43,"current",0,129,NA,NA
"282","4 24","4",24,29,"y",5,6,6,46.43,88.72,"current",42.29,129,0.0468704749124883,7.04833333333333
"283","4 24","4",24,29,"y",5,24,-6.16666666666667,46.43,192.38,"current",145.95,130,0.0257233848638545,6.08125
"284","4 25","4",25,29,"y",5,0,0,30.97,30.97,"current",0,129,NA,NA
"285","4 25","4",25,29,"y",5,6,6,30.97,70.06,"current",39.09,129,0.0590881546041478,6.515
"286","4 25","4",25,29,"y",5,24,-6.16666666666667,30.97,159,"current",128.03,130,0.0296023299568194,5.33458333333333
"287","4 26","4",26,29,"y",5,0,0,39.81,39.81,"current",0,129,NA,NA
"288","4 26","4",26,29,"y",5,6,6,39.81,63.4,"current",23.59,129,0.0336828467162725,3.93166666666667
"289","4 26","4",26,29,"y",5,24,-6.16666666666667,39.81,162.3,"current",122.49,130,0.0254302642600889,5.10375
"290","4 27","4",27,29,"y",5,0,0,47.05,47.05,"current",0,129,NA,NA
"291","4 27","4",27,29,"y",5,6,6,47.05,75.82,"current",28.77,129,0.03453735872119,4.795
"292","4 27","4",27,29,"y",5,24,-6.16666666666667,47.05,171.97,"current",124.92,130,0.023453877645831,5.205
"293","5 32","5",32,11,"y",5,0,0,42.61,42.61,"current",0,129,NA,NA
"294","5 32","5",32,11,"y",5,6,6,42.61,45.37,"current",2.76,129,0.00454287417759391,0.46
"295","5 32","5",32,11,"y",5,24,-6.15,42.61,64.11,"current",21.5,130,0.00739226011180328,0.895833333333333
"296","5 33","5",33,11,"y",5,0,0,52.78,52.78,"current",0,129,NA,NA
"297","5 33","5",33,11,"y",5,6,6,52.78,53.19,"current",0.409999999999997,129,0.000560100739424881,0.0683333333333328
"298","5 33","5",33,11,"y",5,24,-6.15,52.78,63.7,"current",10.92,130,0.00340291860213831,0.455
"299","5 34","5",34,11,"y",5,0,0,44.79,44.79,"current",0,129,NA,NA
"300","5 34","5",34,11,"y",5,6,6,44.79,46.15,"current",1.36,129,0.00216510715287384,0.226666666666667
"301","5 34","5",34,11,"y",5,24,-6.15,44.79,58.24,"current",13.45,130,0.0047516793275122,0.560416666666667
"302","6 1","6",1,11,"y",5,0,0,56.62,56.62,"current",0,129,NA,NA
"303","6 1","6",1,11,"y",5,6,6,56.62,65.35,"current",8.73,129,0.0103792878145798,1.455
"304","6 1","6",1,11,"y",5,24,-6.15,56.62,82.95,"current",26.33,130,0.00691027188880397,1.09708333333333
"305","6 2","6",2,11,"y",5,0,0,38.52,38.52,"current",0,129,NA,NA
"306","6 2","6",2,11,"y",5,24,-6.15,38.52,54.35,"current",15.83,130,0.00622971958207568,0.659583333333333
"307","4 28","4",28,11,"y",5,0,0,40.33,40.33,"current",0,129,NA,NA
"308","4 28","4",28,11,"y",5,24,-6.15,40.33,55.11,"current",14.78,130,0.00565009120907718,0.615833333333333
"309","4 29","4",29,11,"y",5,0,0,40.42,40.42,"current",0,129,NA,NA
"310","4 29","4",29,11,"y",5,6,6,40.42,44.11,"current",3.69,129,0.00632345809985368,0.615
"311","4 29","4",29,11,"y",5,24,-6.15,40.42,55.36,"current",14.94,130,0.00569165717789234,0.6225
"312","4 30","4",30,11,"y",5,0,0,42.63,42.63,"current",0,129,NA,NA
"313","4 30","4",30,11,"y",5,6,6,42.63,46.54,"current",3.91,129,0.00635184105059646,0.651666666666666
"314","4 30","4",30,11,"y",5,24,-6.15,42.63,63.84,"current",21.21,130,0.00730739773731419,0.88375
"315","4 31","4",31,11,"y",5,0,0,32.29,32.29,"current",0,129,NA,NA
"316","4 31","4",31,11,"y",5,24,-6.15,32.29,47.57,"current",15.28,130,0.00701104610011417,0.636666666666667
"317","8 1","8",1,11,"y",5,0,0,43.54,43.54,"current",0,135,NA,NA
"318","8 1","8",1,11,"y",5,6,6,43.54,48.6,"current",5.06,135,0.00795797409286965,0.843333333333334
"319","8 1","8",1,11,"y",5,24,-6.1,43.54,60.11,"current",16.57,136,0.00583576263598088,0.690416666666667
"320","8 2","8",2,11,"y",5,0,0,43.25,43.25,"current",0,135,NA,NA
"321","8 2","8",2,11,"y",5,6,6,43.25,49.16,"current",5.91,135,0.0092709604022639,0.984999999999999
"322","8 2","8",2,11,"y",5,24,-6.1,43.25,57.7,"current",14.45,136,0.0052162375564541,0.602083333333333
"323","8 3","8",3,11,"y",5,0,0,32.14,32.14,"current",0,135,NA,NA
"324","8 3","8",3,11,"y",5,24,-6.1,32.14,43.39,"current",11.25,136,0.0054309907375786,0.46875
"325","8 4","8",4,11,"y",5,0,0,78.77,78.77,"current",0,135,NA,NA
"326","8 4","8",4,11,"y",5,6,6,78.77,80.82,"current",2.05,135,0.00185966677288548,0.341666666666666
"327","8 4","8",4,11,"y",5,24,-6.1,78.77,112.28,"current",33.51,136,0.00641423160387855,1.39625
"328","8 5","8",5,11,"y",5,0,0,44.39,44.39,"current",0,135,NA,NA
"329","8 5","8",5,11,"y",5,6,6,44.39,47.86,"current",3.47,135,0.00544792487534196,0.578333333333333
"330","8 5","8",5,11,"y",5,24,-6.1,44.39,56.98,"current",12.59,136,0.00451822082825381,0.524583333333333
"331","8 6","8",6,11,"y",5,0,0,51.65,51.65,"current",0,135,NA,NA
"332","8 6","8",6,11,"y",5,6,6,51.65,53.41,"current",1.76,135,0.00242537535224963,0.293333333333333
"333","8 6","8",6,11,"y",5,24,-6.1,51.65,64.39,"current",12.74,136,0.00398950413485353,0.530833333333333
"334","8 7","8",7,17,"y",5,0,0,45.58,45.58,"current",0,135,NA,NA
"335","8 7","8",7,17,"y",5,6,6,45.58,55.51,"current",9.93,135,0.0142661510812506,1.655
"336","8 7","8",7,17,"y",5,24,-6.06666666666667,45.58,81.99,"current",36.41,136,0.0106244402319986,1.51708333333333
"337","8 8","8",8,17,"y",5,0,0,63.07,63.07,"current",0,135,NA,NA
"338","8 8","8",8,17,"y",5,6,6,63.07,75,"current",11.93,135,0.0125397387330634,1.98833333333333
"339","8 8","8",8,17,"y",5,24,-6.06666666666667,63.07,108.06,"current",44.99,136,0.00974342217541072,1.87458333333333
"340","8 9","8",9,17,"y",5,0,0,60.69,60.69,"current",0,135,NA,NA
"341","8 9","8",9,17,"y",5,6,6,60.69,69.01,"current",8.32000000000001,135,0.00929914831925527,1.38666666666667
"342","8 9","8",9,17,"y",5,24,-6.06666666666667,60.69,98.6,"current",37.91,136,0.00878165739378101,1.57958333333333
"343","8 10","8",10,17,"y",5,0,0,48.59,48.59,"current",0,135,NA,NA
"344","8 10","8",10,17,"y",5,6,6,48.59,60.6,"current",12.01,135,0.0159876208505467,2.00166666666667
"345","8 10","8",10,17,"y",5,24,-6.06666666666667,48.59,95.22,"current",46.63,136,0.0121742199198119,1.94291666666667
"346","8 11","8",11,17,"y",5,0,0,41.81,41.81,"current",0,135,NA,NA
"347","8 11","8",11,17,"y",5,6,6,41.81,48.03,"current",6.22,135,0.0100387365147579,1.03666666666667
"348","8 11","8",11,17,"y",5,24,-6.06666666666667,41.81,79.67,"current",37.86,136,0.011667277067298,1.5775
"349","8 12","8",12,17,"y",5,0,0,72.77,72.77,"current",0,135,NA,NA
"350","8 12","8",12,17,"y",5,6,6,72.77,79.95,"current",7.18000000000001,135,0.0068110155268003,1.19666666666667
"351","8 12","8",12,17,"y",5,24,-6.06666666666667,72.77,125.32,"current",52.55,136,0.00983616713700899,2.18958333333333
"352","8 13","8",13,35,"y",4,0,0,12.22,12.22,"current",0,135,NA,NA
"353","8 13","8",13,35,"y",4,6,6,12.22,23.18,"current",10.96,135,0.046340370953507,1.82666666666667
"354","8 13","8",13,35,"y",4,24,-6.06666666666667,12.22,49.75,"current",37.53,136,0.025405078298967,1.56375
"355","8 14","8",14,35,"y",4,0,0,11.95,11.95,"current",0,135,NA,NA
"356","8 14","8",14,35,"y",4,6,6,11.95,19.04,"current",7.09,135,0.0337165064607165,1.18166666666667
"357","8 14","8",14,35,"y",4,24,-6.06666666666667,11.95,46.76,"current",34.81,136,0.0246877748835686,1.45041666666667
"358","8 15","8",15,35,"y",4,0,0,18.48,18.48,"current",0,135,NA,NA
"359","8 15","8",15,35,"y",4,6,6,18.48,27.45,"current",8.97,135,0.0286400636503371,1.495
"360","8 15","8",15,35,"y",4,24,-6.06666666666667,18.48,58.85,"current",40.37,136,0.0209601875123069,1.68208333333333
"361","8 16","8",16,35,"y",4,0,0,11.63,11.63,"current",0,135,NA,NA
"362","8 16","8",16,35,"y",4,6,6,11.63,20.67,"current",9.04,135,0.0416267936498066,1.50666666666667
"363","8 16","8",16,35,"y",4,24,-6.06666666666667,11.63,45.01,"current",33.38,136,0.0244887207587513,1.39083333333333
"364","8 17","8",17,35,"y",4,0,0,14.47,14.47,"current",0,135,NA,NA
"365","8 17","8",17,35,"y",4,6,6,14.47,22.95,"current",8.48,135,0.0333856931257071,1.41333333333333
"366","8 17","8",17,35,"y",4,24,-6.06666666666667,14.47,45.3,"current",30.83,136,0.0206512362872414,1.28458333333333
"367","8 18","8",18,35,"y",4,0,0,13.87,13.87,"current",0,135,NA,NA
"368","8 18","8",18,35,"y",4,6,6,13.87,22.28,"current",8.41,135,0.0343064542380678,1.40166666666667
"369","8 18","8",18,35,"y",4,24,-6.06666666666667,13.87,52.18,"current",38.31,136,0.0239761505704549,1.59625
"370","8 19","8",19,35,"y",5,0,0,80.58,80.58,"current",0,135,NA,NA
"371","8 19","8",19,35,"y",5,6,6,80.58,123.97,"current",43.39,135,0.0311815563586621,7.23166666666667
"372","8 19","8",19,35,"y",5,24,-6.06666666666667,80.58,185.99,"current",105.41,136,0.0151359304738407,4.39208333333333
"373","8 20","8",20,35,"y",5,0,0,50.58,50.58,"current",0,135,NA,NA
"374","8 20","8",20,35,"y",5,6,6,50.58,89.51,"current",38.93,135,0.0413154553533297,6.48833333333333
"375","8 20","8",20,35,"y",5,24,-6.06666666666667,50.58,156.11,"current",105.53,136,0.0203938291132691,4.39708333333333
"376","8 21","8",21,35,"y",5,0,0,48.56,48.56,"current",0,135,NA,NA
"377","8 21","8",21,35,"y",5,6,6,48.56,85.12,"current",36.56,135,0.0406254894806286,6.09333333333333
"378","8 21","8",21,35,"y",5,24,-6.06666666666667,48.56,183.6,"current",135.04,136,0.0240664166165843,5.62666666666667
"379","8 22","8",22,35,"y",5,0,0,66.56,66.56,"current",0,135,NA,NA
"380","8 22","8",22,35,"y",5,6,6,66.56,97.36,"current",30.8,135,0.0275278753232235,5.13333333333333
"381","8 22","8",22,35,"y",5,24,-6.06666666666667,66.56,157.34,"current",90.78,136,0.0155677430229352,3.7825
"382","8 23","8",23,35,"y",5,0,0,64.28,64.28,"current",0,135,NA,NA
"383","8 23","8",23,35,"y",5,6,6,64.28,92.63,"current",28.35,135,0.0264459659933451,4.725
"384","8 23","8",23,35,"y",5,24,-6.06666666666667,64.28,159,"current",94.72,136,0.0163883856762144,3.94666666666667
"385","8 24","8",24,35,"y",5,0,0,86.78,86.78,"current",0,135,NA,NA
"386","8 24","8",24,35,"y",5,6,6,86.78,126.39,"current",39.61,135,0.0272155113422196,6.60166666666667
"387","8 24","8",24,35,"y",5,24,-6.06666666666667,86.78,192.06,"current",105.28,136,0.0143757199472743,4.38666666666667
"388","8 25","8",25,23,"y",5,0,0,39.61,39.61,"current",0,135,NA,NA
"389","8 25","8",25,23,"y",5,6,6,39.61,53.81,"current",14.2,135,0.0221763582737002,2.36666666666667
"390","8 25","8",25,23,"y",5,24,-6.31666666666667,39.61,141.45,"current",101.84,136,0.0230332545578632,4.24333333333333
"391","8 26","8",26,23,"y",5,0,0,42.6,42.6,"current",0,135,NA,NA
"392","8 26","8",26,23,"y",5,6,6,42.6,53.49,"current",10.89,135,0.016477166465383,1.815
"393","8 26","8",26,23,"y",5,24,-6.31666666666667,42.6,117.83,"current",75.23,136,0.0184102616074407,3.13458333333333
"394","8 27","8",27,23,"y",5,0,0,38.75,38.75,"current",0,135,NA,NA
"395","8 27","8",27,23,"y",5,6,6,38.75,56.42,"current",17.67,135,0.0271935624961697,2.945
"396","8 27","8",27,23,"y",5,24,-6.31666666666667,38.75,114.74,"current",75.99,136,0.0196434641126705,3.16625
"397","8 29","8",29,23,"y",5,0,0,41.32,41.32,"current",0,135,NA,NA
"398","8 29","8",29,23,"y",5,6,6,41.32,59.72,"current",18.4,135,0.0266599143675675,3.06666666666667
"399","8 29","8",29,23,"y",5,24,-6.31666666666667,41.32,129.46,"current",88.14,136,0.0206656370764304,3.6725
"400","8 30","8",30,23,"y",5,0,0,35.42,35.42,"current",0,135,NA,NA
"401","8 30","8",30,23,"y",5,6,6,35.42,53.79,"current",18.37,135,0.0302421645712982,3.06166666666667
"402","8 30","8",30,23,"y",5,24,-6.31666666666667,35.42,126.53,"current",91.11,136,0.0230393729660703,3.79625
"403","8 32","8",32,23,"y",4,0,0,10.05,10.05,"current",0,135,NA,NA
"404","8 32","8",32,23,"y",4,6,6,10.05,14.63,"current",4.58,135,0.0271797107281339,0.763333333333333
"405","8 32","8",32,23,"y",4,24,-6.31666666666667,10.05,36.12,"current",26.07,136,0.0231492366618734,1.08625
"406","8 33","8",33,23,"y",4,0,0,10.57,10.57,"current",0,135,NA,NA
"407","8 33","8",33,23,"y",4,6,6,10.57,13.45,"current",2.88,135,0.0174412161718334,0.48
"408","8 33","8",33,23,"y",4,24,-6.31666666666667,10.57,29.76,"current",19.19,136,0.0187315808152673,0.799583333333333
"409","8 34","8",34,23,"y",4,0,0,19.93,19.93,"current",0,135,NA,NA
"410","8 34","8",34,23,"y",4,6,6,19.93,28.43,"current",8.5,135,0.0257115934983257,1.41666666666667
"411","8 34","8",34,23,"y",4,24,-6.31666666666667,19.93,48.93,"current",29,136,0.0162528298774771,1.20833333333333
"412","8 35","8",35,23,"y",4,0,0,8.57,8.57,"current",0,135,NA,NA
"413","8 35","8",35,23,"y",4,6,6,8.57,14.37,"current",5.8,135,0.0374126577018379,0.966666666666666
"414","8 35","8",35,23,"y",4,24,-6.31666666666667,8.57,29.1,"current",20.53,136,0.0221213402942795,0.855416666666667
"415","8 36","8",36,40,"y",5,0,-12,38.4,38.4,"current",0,136,NA,NA
"416","8 36","8",36,40,"y",5,18,6,38.4,54.8,"current",16.4,136,0.00858051856204658,0.911111111111111
"417","8 36","8",36,40,"y",5,36,-6.26666666666667,38.4,52.41,"current",14.01,137,0.0037523037593073,0.389166666666667
"418","8 37","8",37,40,"y",5,0,0,52.63,52.63,"current",0,136,NA,NA
"419","8 37","8",37,40,"y",5,6,6,52.63,62.7,"current",10.07,136,0.0126723618022398,1.67833333333333
"420","8 37","8",37,40,"y",5,24,-6.26666666666667,52.63,62,"current",9.37,137,0.00296492997837402,0.390416666666667
"421","8 38","8",38,40,"y",5,0,0,36.89,36.89,"current",0,136,NA,NA
"422","8 38","8",38,40,"y",5,6,6,36.89,64.42,"current",27.53,136,0.0403520108761449,4.58833333333333
"423","8 38","8",38,40,"y",5,24,-6.26666666666667,36.89,63.85,"current",26.96,137,0.00992717693219294,1.12333333333333
"424","8 39","8",39,40,"y",5,0,0,49.04,49.04,"current",0,136,NA,NA
"425","8 39","8",39,40,"y",5,6,6,49.04,71.25,"current",22.21,136,0.0270390678616982,3.70166666666667
"426","8 39","8",39,40,"y",5,24,-6.26666666666667,49.04,68.82,"current",19.78,137,0.00613184194893969,0.824166666666666
"427","8 40","8",40,40,"y",5,0,0,64.09,64.09,"current",0,136,NA,NA
"428","8 40","8",40,40,"y",5,6,6,64.09,74.38,"current",10.29,136,0.0107776504064812,1.715
"429","8 40","8",40,40,"y",5,24,-6.26666666666667,64.09,71.03,"current",6.94,137,0.00186048096199951,0.289166666666667
"430","8 41","8",41,40,"y",5,0,0,59.52,59.52,"current",0,136,NA,NA
"431","8 41","8",41,40,"y",5,6,6,59.52,71.58,"current",12.06,136,0.0133547952526939,2.01
"432","8 41","8",41,40,"y",5,24,-6.26666666666667,59.52,69.47,"current",9.95,137,0.00279726568068888,0.414583333333333
"433","8 42","8",42,40,"y",5,0,0,36.75,36.75,"current",0,136,NA,NA
"434","8 42","8",42,40,"y",5,6,6,36.75,51.17,"current",14.42,136,0.0239596789253173,2.40333333333333
"435","8 42","8",42,40,"y",5,24,-6.26666666666667,36.75,43.85,"current",7.1,137,0.00319634392841024,0.295833333333333
"436","8 43","8",43,40,"y",5,0,0,53.46,53.46,"current",0,136,NA,NA
"437","8 43","8",43,40,"y",5,6,6,53.46,85.43,"current",31.97,136,0.0339302419904072,5.32833333333333
"438","8 43","8",43,40,"y",5,24,-6.26666666666667,53.46,90.73,"current",37.27,137,0.00957174818569836,1.55291666666667
"439","8 44","8",44,40,"y",5,0,0,57.86,57.86,"current",0,136,NA,NA
"440","8 44","8",44,40,"y",5,6,6,57.86,70.37,"current",12.51,136,0.0141681869525719,2.085
"441","8 44","8",44,40,"y",5,24,-6.26666666666667,57.86,63.25,"current",5.39,137,0.00161175418899547,0.224583333333333
"442","8 45","8",45,40,"y",5,0,0,41.2,41.2,"current",0,136,NA,NA
"443","8 45","8",45,40,"y",5,6,6,41.2,53.84,"current",12.64,136,0.0193679725304643,2.10666666666667
"444","8 45","8",45,40,"y",5,24,-6.26666666666667,41.2,59.61,"current",18.41,137,0.00668424607484762,0.767083333333333
"445","8 46","8",46,40,"y",5,0,0,32.27,32.27,"current",0,136,NA,NA
"446","8 46","8",46,40,"y",5,6,6,32.27,41.33,"current",9.06,136,0.0179110733129672,1.51
"447","8 46","8",46,40,"y",5,24,-6.26666666666667,32.27,38.97,"current",6.7,137,0.00341381001619938,0.279166666666667
"448","8 47","8",47,40,"y",5,0,0,31.35,31.35,"current",0,136,NA,NA
"449","8 47","8",47,40,"y",5,6,6,31.35,42.08,"current",10.73,136,0.0213063643298245,1.78833333333333
"450","8 47","8",47,40,"y",5,24,-6.26666666666667,31.35,38.26,"current",6.91,137,0.00360447585518924,0.287916666666667
"451","8 48","8",48,41,"y",5,0,12,60.33,60.33,"current",0,136,NA,NA
"452","8 49","8",49,41,"y",5,0,12,57.28,57.28,"current",0,136,NA,NA
"453","8 49","8",49,41,"y",5,6,18,57.28,57.62,"current",0.339999999999996,136,0.000428374107432498,0.056666666666666
"454","8 49","8",49,41,"y",5,24.0166666666667,-6.23333333333333,57.28,38.88,"current",-18.4,137,-0.00700666563687282,-0.766134628730049
"455","8 50","8",50,41,"y",5,0,12,52.43,52.43,"current",0,136,NA,NA
"456","8 50","8",50,41,"y",5,6,18,52.43,59.64,"current",7.21,136,0.00932629617787228,1.20166666666667
"457","8 50","8",50,41,"y",5,24.0166666666667,-6.23333333333333,52.43,51.21,"current",-1.22,137,-0.000425749418986561,-0.0507980569049271
"458","8 51","8",51,41,"y",5,0,12,50.88,50.88,"current",0,136,NA,NA
"459","8 51","8",51,41,"y",5,6,18,50.88,51.2,"current",0.32,136,0.000453809722578876,0.0533333333333334
"460","8 51","8",51,41,"y",5,24.0166666666667,-6.23333333333333,50.88,28.85,"current",-22.03,137,-0.0102595954954313,-0.917279666897988
"461","8 52","8",52,41,"y",5,0,12,56.7,56.7,"current",0,136,NA,NA
"462","8 52","8",52,41,"y",5,6,18,56.7,63.37,"current",6.67,136,0.00805010803872216,1.11166666666667
"463","8 52","8",52,41,"y",5,24.0166666666667,-6.23333333333333,56.7,44.35,"current",-12.35,137,-0.00444230817731415,-0.514226231783484
"464","8 53","8",53,41,"y",5,0,12,63.56,63.56,"current",0,136,NA,NA
"465","8 53","8",53,41,"y",5,6,18,63.56,66.2,"current",2.64,136,0.00294568348405966,0.44
"466","8 53","8",53,41,"y",5,24.0166666666667,-6.23333333333333,63.56,57.53,"current",-6.03,137,-0.00180247805037513,-0.251075641915337
"467","8 54","8",54,41,"y",5,0,12,62.21,62.21,"current",0,136,NA,NA
"468","8 55","8",55,41,"y",5,0,12,35.81,35.81,"current",0,136,NA,NA
"469","8 55","8",55,41,"y",5,6,18,35.81,46.21,"current",10.4,136,0.018455274584467,1.73333333333333
"470","8 55","8",55,41,"y",5,24.0166666666667,-6.23333333333333,35.81,35.46,"current",-0.350000000000001,137,-0.000177609566148678,-0.0145732130464955
"471","8 56","8",56,41,"y",5,0,0,56.86,56.86,"current",0,136,NA,NA
"472","8 56","8",56,41,"y",5,6,6,56.86,63.46,"current",6.6,136,0.00794886873499501,1.1
"473","8 56","8",56,41,"y",5,24.0166666666667,-6.23333333333333,56.86,51.96,"current",-4.9,137,-0.00162960636863705,-0.204024982650937
"474","8 57","8",57,41,"y",5,0,0,35.23,35.23,"current",0,136,NA,NA
"475","8 57","8",57,41,"y",5,6,6,35.23,36.52,"current",1.29000000000001,136,0.00260302094683647,0.215000000000001
"476","8 58","8",58,41,"y",5,0,0,42.01,42.01,"current",0,136,NA,NA
"477","8 58","8",58,41,"y",5,18,18,42.01,53.18,"current",11.17,136,0.00568864730319758,0.620555555555556
"478","8 58","8",58,41,"y",5,36.0166666666667,-6.23333333333333,42.01,39.5,"current",-2.51,137,-0.000742866799949981,-0.0696899583526145
"479","8 59","8",59,41,"y",5,0,0,63.94,63.94,"current",0,136,NA,NA
"480","8 59","8",59,41,"y",5,36.0166666666667,-6.23333333333333,63.94,52.31,"current",-11.63,137,-0.00242076571702637,-0.322906062008329
"481","64 1","64",1,11,"y",4,0,0,11.94,11.94,"current",0,253,NA,NA
"482","64 1","64",1,11,"y",4,6,6,11.94,24.58,"current",12.64,253,0.0522629252928475,2.10666666666667
"483","64 1","64",1,11,"y",4,24,-6,11.94,16.8,"current",4.86,254,0.00617937312218803,0.2025
"484","64 2","64",2,11,"y",4,0,0,10.27,10.27,"current",0,253,NA,NA
"485","64 2","64",2,11,"y",4,6,6,10.27,11.27,"current",1,253,0.00672557874147139,0.166666666666667
"486","64 2","64",2,11,"y",4,24,-6,10.27,13.37,"current",3.1,254,0.00477337348602943,0.129166666666667
"487","64 3","64",3,11,"y",4,0,0,14.86,14.86,"current",0,253,NA,NA
"488","64 3","64",3,11,"y",4,6,6,14.86,15.17,"current",0.31,253,0.00149446189369566,0.0516666666666667
"489","64 3","64",3,11,"y",4,24,-6,14.86,17.79,"current",2.93,254,0.00325654744414035,0.122083333333333
"490","64 4","64",4,11,"y",4,0,0,9.03,9.03,"current",0,253,NA,NA
"491","64 4","64",4,11,"y",4,6,6,9.03,10.79,"current",1.76,253,0.0128889490615675,0.293333333333333
